Dolphin_ID_Number,Fin,Name,Dead,Dolphin_First_Observed,Comments,Fin_Shape_Family,Second_Fin_Shape_Family,Third_Fin_Shape_Family,PrintThisOne,Central_Catalog #,Manteo_Match,Virginia_Beach,Wilmington_Match,OcracokeMatch,CCUMatch,Known_Male,Seen_by_Trawler,Known_Female,s_GUID,HatterasMatch,Bad,Bad,No_Left_Photo,No_Right_Photo,Best_of_Project_Done,Better_Left_Photo,Better_Right_Photo,Cull_This_Dolphin,Scan_Picture,Change_To,Notes:,Distinctivenss,Missing_Date,Other
4574a,5A,,FALSE,10-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BA8C7BCA-65CD-4323-9C2D-0A754FBC7FB3},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4575a,3/4A,,FALSE,10-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{59D2C0F1-7AE6-4A4F-8BD9-CBEBC1B4E500},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4576a,3/4A,,FALSE,10-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A791A4CC-E311-4BEA-A22E-3DE48C66AAA9},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4577a,3/4A,,FALSE,10-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{72A9B4FF-0322-41DE-A5F4-5CCC50D655C2},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4578a,TN34B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{EC854029-6757-4FE5-A03F-5798037E33F8},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
4579a,LE,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3861018A-C933-4F72-A9E0-C11C9E1A49DC},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4580a,TN5B5,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{578DD432-1CB8-4431-A897-A636273C1B03},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4581a,2B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{92E3F978-1DBE-40D3-A5B6-649965FF8A4B},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4581p,3/4A,,FALSE,05-May-20,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{510E6A69-D4E5-4BA1-B411-E803F5D99C17},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4582a,2B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{7950E2F1-DAB8-4AC9-89C8-456FA92FDA66},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4583a,2B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F9C137C6-24E5-429D-8DCA-CEF91DD70794},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4584a,3/4A,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{9E779565-EBFB-446F-BEEF-0E01E1070B1D},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4585a,5A,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F0727F99-B8F9-41D2-87A1-EA8AB5A12BA1},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4586a,3/4B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0360ECE0-2BC3-46AC-AD52-4E001566DFC8},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4587a,2B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8A69FDD3-AD35-4876-B89F-81261F6DF0B3},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4588a,5A,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F98C5456-BD06-4BD1-89B0-387025BBE816},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4589a,3/4A,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{41D48452-F00D-4088-8727-A3986CC0E9CC},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4590a,1,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{217E19B5-0F4B-41B1-855D-34D831D66FD1},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
4591a,3/4A,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{96DBBD42-1F4F-4C81-BB5C-AC351EAE6250},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4592a,2B,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5760451F-0420-4F9F-B34B-027B6F298C8F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4592p,2B,,FALSE,22-Nov-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{953E960A-23AC-47A6-B7AF-A184DA7A877D},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4593a,5A,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{48EE329B-E982-495E-B8BA-004DE745DFD6},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4595a,1,,FALSE,24-Apr-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{1383378D-D0F6-490C-9245-9470E6E24F00},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4597a,TN343,,FALSE,02-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5FEE0267-1CA9-4046-8EB9-0765F62D33F0},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4599a,2C,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{5F0BD700-8BF6-4E80-BAFE-A18066681294},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
4600a,TN0,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{837839D9-BD93-408E-8A1E-02A6FA8B90E9},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4601a,3/4A,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FB4EE862-338F-4C70-93A8-185CEC5C53EF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4602a,3/4A,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{92AE4A9C-17B6-400B-B534-5105B08574F2},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4603a,2B,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C1CB3438-F60C-47F5-8B21-338FE8459E38},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4604a,TN1,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{73E1DB56-6B12-4455-A4FD-77AB8C9D1DEB},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4604p,TN1,,FALSE,29-Nov-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{E19305F7-C78F-4AF0-BE8E-A92F89AD229C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4605a,3/4A,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{34A98CB7-E677-4A44-9505-DB94CE38B32C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4606a,3/4A,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{353D0EC1-FF3E-40B1-A8D4-E11FF7D419C7},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4607a,3/4B,,FALSE,18-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F36F09D1-768A-421E-95FB-C62F16438E64},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4608a,5A,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F245CDAC-02D1-4E0B-A1CE-10D0C718DB8C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4609a,3/4A,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{9DBB492D-10AB-416A-A2A0-060013885A54},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4610a,1,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F311396F-0006-41B4-B040-CFFFECF44DBF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4611a,3/4A,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0AF6720B-F258-4224-A4AD-40C556AD94D5},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4612a,1,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{24816878-7E69-445F-8393-3204A0D42914},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4613a,TN343,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FB825ED0-54CC-44A0-A397-6D43197CB399},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4614a,3/4A,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{B89F3E71-037C-4A52-824A-51213B1E6646},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4615a,TN1,,FALSE,20-May-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{81AC570B-7840-484C-B6A7-FCA146047BE3},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4616a,3/4A,,FALSE,04-Jun-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{79E7E860-4CD8-44C1-8814-6A122E91C45C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4617a,3/4A,,FALSE,06-Jun-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{552DE5E5-39E9-499E-A328-14246AA8ADEB},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4618a,2A,,FALSE,06-Jun-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FA669DF2-C2FB-43D8-B272-27E8C102BDEB},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4619a,5A,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{6E3ECCED-2776-4FB1-80DA-73EF69CA71AC},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4621a,2B,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{825D03FA-0382-4B5F-9C1E-4C2F85AD4AA4},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4622a,5A,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{EEF211AE-3937-40BA-B026-5D3FB20D3797},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4623a,3/4A,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BA4DDDFF-6F49-47BF-B921-BDA5FF4EDFD1},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4624a,3/4A,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{F4ABE8DF-15E0-4093-8DE4-B22D3885327C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4625a,2C,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{126D79A0-E370-43CD-ACFB-F23F48F1E2AE},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4626a,3/4B,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{98569722-9B7F-47C0-AE7D-5A48E73666BF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4627a,TN343,,FALSE,06-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0848E417-CF73-4423-A685-938D515E6800},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4628a,5A,,FALSE,08-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{6F5A50CE-359B-4CC3-B642-607AE78643EE},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4630a,3/4B,,FALSE,08-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A03F02E0-120B-4FF4-815D-B3BD1EB90667},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4631a,5B,,FALSE,08-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{B8F4B483-A7E2-48C6-B361-077C31CFFD70},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4633a,3/4A,,FALSE,12-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{047838F9-06DA-4477-8A35-1DD26A2F5D10},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4634a,LE,,FALSE,12-Aug-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{82000D52-4891-48FC-AF3B-C53E88A2498F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4636a,3/4B,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{65ECC72E-B6E0-410F-AA9E-5BC079AD5E8F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4637a,3/4A,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{4B551038-1CE9-4B2E-9DF7-A593A8E25100},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4638a,5A,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C40C896A-67E2-4F47-8680-66DC353DFE23},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4639a,3/4A,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C84DE334-3A75-43B5-8786-5C9EA2BB6BE2},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4640a,3/4B,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{1942AB0B-F549-4870-BD61-74EEB2D1C442},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4641a,2B,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A94738F3-A834-4C66-8C97-8B24D56D77AF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4642a,LE,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FA7221EA-549C-427B-85BC-F6460436065F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
4643a,3/4B,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A128E333-A567-4EDB-8C68-A31BC4A248D5},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4644a,3/4A,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{8CE0736B-CA51-4AD2-AAF5-EF44E2231434},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4645a,5A,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{9AC23C0A-A8AA-4CCA-90F6-A9ECE344846F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4646a,5B,,FALSE,28-Sep-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BEEA748B-8FC5-4CDB-8D45-EE50F4E5C186},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4647a,5B,,FALSE,02-Oct-14,#4647 the lower notch looks like a roto pull but this dolphin could not be found in the Freeze Brand catalogue.  -nb 2/16/22,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{1A4B8438-30AB-4C86-A693-35016CB00421},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4648a,2C,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0D94FFA7-869E-435B-BBC1-F4906950E54D},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4649a,3/4A,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{CDBC9DF0-A1EA-4175-89C7-673F2ABA84BB},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4650a,5A,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{4793145B-D3F2-46E1-A95E-1414A065DC51},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4651a,5A,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{13B9E327-CCC9-49A7-9EB3-291E03FE4D76},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4652a,FNG,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BECA5688-9691-4FE1-9131-36B2C63F4D07},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4653a,LE,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{C532360C-DE3F-41C0-996A-6E4C04C52EBF},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4654a,2B,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{312DCA0B-3309-4094-9282-249F03B0F254},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4655a,1,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A7B01783-93EA-4A95-9922-24853E97BC7E},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
4655p,2B,,FALSE,03-Dec-20,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{D3C47A6A-D101-430D-B7FA-924D46279CD4},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
4656a,5A,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{D855C996-6BB0-4433-AF0B-FABCF4A51E54},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
4657a,2B,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{4414D094-3D5D-4C20-8D7C-4349916863CC},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4658a,5A,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{CC589F06-9CB9-4336-AD70-5CF005CFA8B7},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
4659a,TN5B5,,FALSE,02-Oct-14,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{21ACEEB3-9753-429D-A78B-4056322A2B07},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
